agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_convergence_threshold,param_agent_discount,param_agent_eps_decay_steps,param_agent_eps_end,param_agent_eps_start,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_num_update_epochs,param_agent_r_max,param_agent_target_update_freq,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
DQNAgent,sweep_c46,10,0.613877997547388,0.2251401075256913,0.07119555324364003,0.1227508261799812,0.8460816740989685,0.6935476064682007,0.5460323095321655,0.7530881315469742,DQNAgent,,0.99,463042.0,0.0529983,0.843494,,,0.00018337,9.19078,,,64.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,6,0,1000000,42,True,2048
DQNAgent,sweep_c4,10,0.4989729352295399,0.37048053884696214,0.11715623315228917,0.0929921716451644,0.9583057761192322,0.37706872820854187,0.15794535540044302,0.8890062719583511,DQNAgent,,0.99,298539.0,0.0191527,0.90933,,,8.3121e-05,3.65538,,,512.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,6,0,1000000,6,True,64
DQNAgent,sweep_c76,10,0.48592692278325555,0.3360309678891311,0.10626232228805572,0.0080725532025098,0.8405117988586426,0.641197919845581,0.19685715064406395,0.7551608085632324,DQNAgent,,0.99,23143.0,0.0314831,0.632957,,,3.19025e-05,0.883044,,,64.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,6,0,1000000,19,True,8
DQNAgent,sweep_c93,10,0.29851302644237876,0.36426897463282826,0.11519196407738348,0.0116499057039618,0.8882068991661072,0.1192509387619793,0.012298924382776001,0.593063123524189,DQNAgent,,0.99,331530.0,0.0121883,0.701515,,,1.25955e-06,5.36595,,,256.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,8,0,1000000,2,True,2
DQNAgent,sweep_c54,10,0.2405877329409122,0.139894139141228,0.044238411099479215,0.0675662532448768,0.4768849015235901,0.19234426319599152,0.14065470173954958,0.30685023963451385,DQNAgent,,0.99,69240.0,0.261103,0.541115,,,4.60738e-06,14.5011,,,64.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,5,0,1000000,31,True,32
DRMAgent,sweep_c69,10,0.22313370123520143,0.3787632333758161,0.11977545113974854,9.999999747378752e-05,0.9972302913665771,0.0040393243543803,0.001522789520095075,0.33267336257267743,DRMAgent,,0.99,,,,5.0,480.0,0.000125247,7.30099,1.0,0.01,128.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,1,0,1000000,1,True,1024
DQNAgent,sweep_c59,10,0.192976813390851,0.17398393082577288,0.05501854976786222,0.0340886712074279,0.4765324294567108,0.1371037885546684,0.03974694292992352,0.33397532254457474,DQNAgent,,0.99,499214.0,0.0496087,0.505318,,,1.6002e-05,11.9681,,,256.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,6,0,1000000,36,True,8192
DQNAgent,sweep_c22,10,0.18652843832969662,0.029676709702822514,0.009384599612053781,0.102237656712532,0.1982973963022232,0.19597303867340085,0.19405336678028107,0.19693683087825775,DQNAgent,,0.99,99566.0,0.158502,0.912511,,,0.0596857,14.9914,,,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,3,0,1000000,1,True,2048
DRMAgent,sweep_c29,10,0.18156274557113644,0.003694841142209376,0.0011684113601879728,0.1764154434204101,0.1886616200208664,0.18117148429155344,0.1789819002151489,0.18379953876137728,DRMAgent,,0.99,,,,5.0,133.0,0.386625,13.6568,1.0,0.01,32768.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,7,0,1000000,46,True,2048
DQNAgent,sweep_c20,10,0.17875992655754086,0.14865924164588146,0.047010179883434366,0.0722739621996879,0.4176114499568939,0.0968860909342765,0.07827923819422715,0.3075728919357061,DQNAgent,,0.99,348181.0,0.0414736,0.791281,,,0.000236929,2.56856,,,64.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,1,0,1000000,45,True,256
DQNAgent,sweep_c94,10,0.1627150762826204,0.21609087802280671,0.06833393561376919,0.0382949411869049,0.7472876906394958,0.08677201718091959,0.041796215809881625,0.15890932083129877,DQNAgent,,0.99,431417.0,0.0303758,0.961874,,,1.18425e-06,5.23943,,,64.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,9,0,1000000,14,True,128
DQNAgent,sweep_c53,10,0.14758979305624959,0.0824311885281878,0.026067030598381627,0.0773356705904007,0.3445249497890472,0.12099568545818326,0.1004971694201231,0.1494304500520229,DQNAgent,,0.99,393155.0,0.214163,0.812471,,,0.00776686,4.46962,,,64.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,8,0,1000000,10,True,256
DQNAgent,sweep_c88,10,0.14420787319540973,0.042054844497477345,0.013298909525622769,0.076017752289772,0.1924874186515808,0.15525873750448227,0.11688051372766492,0.17629029229283327,DQNAgent,,0.99,268635.0,0.276255,0.576907,,,5.83924e-06,2.12015,,,128.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,5,0,1000000,37,True,16
DQNAgent,sweep_c51,10,0.12268131524324415,0.03277060688179349,0.010362975805245572,0.0850476175546646,0.1979549676179886,0.1170004084706306,0.10189730115234846,0.12981794774532315,DQNAgent,,0.99,482968.0,0.0110793,0.780493,,,0.000433531,10.8659,,,2048.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,5,0,1000000,5,True,64
DRMAgent,sweep_c59,10,0.10760690122842786,0.0022254309950120593,0.0007037430719772922,0.1034682616591453,0.1111752837896347,0.1078124418854713,0.1061726454645395,0.10864514857530588,DRMAgent,,0.99,,,,5.0,426.0,0.0683393,8.98918,1.0,0.01,128.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,4,0,1000000,1,True,2048
DQNAgent,sweep_c55,10,0.09108940660953516,0.0030616570241539854,0.0009681809610579748,0.0868089199066162,0.0962484329938888,0.0903808288276195,0.0894503835588693,0.0924608279019594,DQNAgent,,0.99,97492.0,0.086961,0.970704,,,0.340364,14.895,,,32768.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,8,0,1000000,11,True,8
DRMAgent,sweep_c79,10,0.09097129702568049,0.0033564762647278657,0.0010614109908834335,0.0863658413290977,0.0963307172060012,0.0907671973109245,0.08813745342195033,0.0932817198336124,DRMAgent,,0.99,,,,5.0,455.0,0.098933,10.3347,1.0,0.01,128.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,1,0,1000000,1,True,2
DQNAgent,sweep_c39,10,0.08518334515392775,0.02292223908380227,0.007248648457574641,0.0541910342872142,0.106650173664093,0.0974723063409328,0.06227846164256332,0.10476060211658475,DQNAgent,,0.99,452885.0,0.0459855,0.831229,,,5.93709e-05,12.0296,,,256.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,6,0,1000000,33,True,512
DQNAgent,sweep_c64,10,0.06691680923104282,0.0020700636211771887,0.0006546115944375883,0.063080683350563,0.0695244595408439,0.06654612720012659,0.0656182244420051,0.06888877600431437,DQNAgent,,0.99,392407.0,0.0453634,0.796975,,,0.180745,5.37195,,,1024.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,7,0,1000000,3,True,8192
DQNAgent,sweep_c72,10,0.0636789912357926,0.03789342321386371,0.011982952569650707,0.0281215962022542,0.1453123539686203,0.05134162865579125,0.0352288354188203,0.07877900078892705,DQNAgent,,0.99,490282.0,0.0165441,0.78123,,,0.006687,7.91001,,,256.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,0,0,1000000,12,True,64
DQNAgent,sweep_c47,10,0.0633942566812038,0.03925673618639449,0.01241406998533589,0.0278631635010242,0.1332760900259018,0.0538628157228231,0.03385761193931097,0.07221806980669494,DQNAgent,,0.99,479037.0,0.179585,0.50747,,,0.0163134,12.0102,,,4096.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,7,0,1000000,3,True,256
DQNAgent,sweep_c44,10,0.059225201979279475,0.0024273860791800763,0.0007676068770794867,0.055026039481163,0.0628795325756073,0.05940024182200425,0.05833207536488767,0.06046273466199632,DQNAgent,,0.99,367318.0,0.0131996,0.721377,,,0.179276,12.1733,,,256.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,8,0,1000000,3,True,128
DQNAgent,sweep_c78,10,0.05897703245282169,0.02691370592761176,0.008510861100722796,0.0336291901767253,0.1106689423322677,0.0532123558223247,0.0397975286468863,0.060124198906123597,DQNAgent,,0.99,170307.0,0.14928,0.917983,,,4.01898e-06,6.89059,,,16384.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,7,0,1000000,2,True,16
DQNAgent,sweep_c19,10,0.057414167094975675,0.04179597621510764,0.01321704818699638,0.0112561015412211,0.1546103060245514,0.04713309369981285,0.036679365672171046,0.07423081714659925,DQNAgent,,0.99,84927.0,0.10762,0.716204,,,2.99582e-06,3.42416,,,512.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,0,0,1000000,46,True,2
DQNAgent,sweep_c8,10,0.05625541061162944,0.0031216538111068274,0.0009871536109642602,0.0512744821608066,0.0603803172707557,0.05679055303335185,0.0538708651438355,0.058617073111236054,DQNAgent,,0.99,370771.0,0.0378435,0.67842,,,0.281215,4.20695,,,16384.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,7,0,1000000,44,True,1024
DQNAgent,sweep_c62,10,0.05377526897937054,0.027112903826506805,0.008573853007285623,0.0288822948932647,0.1036838740110397,0.04363975487649435,0.03121912712231275,0.07530731149017807,DQNAgent,,0.99,320375.0,0.0278515,0.985162,,,4.73861e-06,6.42072,,,256.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,4,0,1000000,44,True,8192
DQNAgent,sweep_c0,10,0.05260154567658898,0.00425580117871585,0.0013458024993571389,0.0447026379406452,0.0566611103713512,0.053771233186125755,0.0516320634633302,0.05581966973841185,DQNAgent,,0.99,136746.0,0.0418057,0.830568,,,0.096538,7.34032,,,16384.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,9,0,1000000,23,True,512
DQNAgent,sweep_c16,10,0.05239814333617682,0.015182747774125213,0.004801206410608735,0.0296785645186901,0.0751205384731292,0.0513470266014337,0.04095374885946505,0.06565940845757716,DQNAgent,,0.99,232899.0,0.076126,0.475481,,,0.000104882,0.296736,,,256.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,7,0,1000000,42,True,128
DQNAgent,sweep_c13,10,0.04909602869302031,0.08541195803085778,0.027009632679222077,0.0046934289857745,0.2812181115150451,0.01199827855452895,0.00656081596389405,0.051884642802178825,DQNAgent,,0.99,12944.0,0.242112,0.860523,,,1.75006e-05,6.44172,,,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,9,0,1000000,5,True,4
DQNAgent,sweep_c75,10,0.04154294021427629,0.0039117643715854055,0.0012370085084107126,0.0363026522099971,0.0466784574091434,0.04253743961453435,0.0378606216982007,0.04448848590254782,DQNAgent,,0.99,405451.0,0.128838,0.90819,,,3.24626e-06,6.23034,,,2048.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,6,0,1000000,38,True,256
DQNAgent,sweep_c36,10,0.041227529756724765,0.01987036211440588,0.006283560221384183,0.0269253607839345,0.0948947221040725,0.035029279068112304,0.03121923981234425,0.04257924482226363,DQNAgent,,0.99,481796.0,0.0539231,0.91436,,,0.0103201,12.5196,,,2048.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,3,0,1000000,35,True,2
DQNAgent,sweep_c5,10,0.040761815756559315,0.002576485476517622,0.0008147562464139958,0.0365684926509857,0.0435811467468738,0.0416253395378589,0.03872401639819137,0.04247973114252082,DQNAgent,,0.99,159044.0,0.0528124,0.99858,,,0.14646,4.43725,,,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,3,0,1000000,35,True,8192
DQNAgent,sweep_c91,10,0.03975950740277762,0.003517063095341981,0.0011121930055802596,0.0321750305593013,0.0458534657955169,0.040469855070114094,0.03911881148815152,0.04096636455506077,DQNAgent,,0.99,369794.0,0.0780968,0.481411,,,0.101048,12.3433,,,512.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,1024,1,6,0,1000000,4,True,2
DQNAgent,sweep_c74,10,0.0343776667490601,0.017173588684657903,0.0054307655842414145,0.017208794131875,0.0608949400484561,0.0255575012415647,0.020138685591518823,0.05085550900548695,DQNAgent,,0.99,191636.0,0.193458,0.743223,,,1.57199e-06,11.1731,,,64.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,4,0,1000000,40,True,1024
DQNAgent,sweep_c37,10,0.033631812222301924,0.005715423459769764,0.001807375592523219,0.0229325927793979,0.0440350696444511,0.0350123457610607,0.030132907442748498,0.03617736697196955,DQNAgent,,0.99,429929.0,0.212786,0.973797,,,0.000101942,0.628477,,,2048.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,5,0,1000000,39,True,128
DQNAgent,sweep_c15,10,0.03160440158098931,0.002114251256966625,0.0006685849517888475,0.0278604011982679,0.0347593575716018,0.0313071440905332,0.0305238054133951,0.032576575875282246,DQNAgent,,0.99,299722.0,0.215185,0.629151,,,0.218146,10.4957,,,256.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,44,True,8
DQNAgent,sweep_c82,10,0.02928116545081133,0.002139953299069504,0.0006767126511451115,0.0262844674289226,0.0326667986810207,0.02968579623848195,0.027614952065050526,0.0299997506663203,DQNAgent,,0.99,429872.0,0.0803741,0.449427,,,0.165892,8.42927,,,4096.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,5,0,1000000,12,True,256
DQNAgent,sweep_c26,10,0.02859233301132914,0.0013385921718616516,0.0004233000121154373,0.026378421112895,0.0304321963340044,0.0288137905299663,0.027866754215210624,0.02930457005277275,DQNAgent,,0.99,493012.0,0.250092,0.690849,,,0.0104709,13.6568,,,32768.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,4,0,1000000,46,True,2048
DQNAgent,sweep_c17,10,0.028401857800781683,0.0049691537068788155,0.001571384375720577,0.0170132331550121,0.0347078032791614,0.028735516592860152,0.027574076317250673,0.030363018624484525,DQNAgent,,0.99,7520.0,0.0673092,0.475653,,,0.0880622,11.1495,,,8192.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,4,0,1000000,35,True,8
DQNAgent,sweep_c24,10,0.025671987235546073,0.002930095326775706,0.0009265774994026582,0.021834060549736,0.031070651486516,0.0249403696507215,0.023710883222520303,0.027483020443469276,DQNAgent,,0.99,448709.0,0.0140598,0.984961,,,4.49535e-05,9.45182,,,4096.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,7,0,1000000,29,True,32
DQNAgent,sweep_c43,10,0.02460847031325098,0.0015601638987563647,0.0004933671443238453,0.0229394249618053,0.027273628860712,0.02391821239143605,0.023553063161671123,0.0257089049555361,DQNAgent,,0.99,383442.0,0.0225403,0.954867,,,9.26615e-06,0.927353,,,2048.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,2048,1,2,0,1000000,27,True,256
DQNAgent,sweep_c50,10,0.02288793548941607,0.003045665335764619,0.0009631239451637681,0.018098646774888,0.0277612525969743,0.0232777995988726,0.021299325395375424,0.024860939942300275,DQNAgent,,0.99,55926.0,0.0133084,0.59544,,,0.183918,1.03755,,,4096.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,0,0,1000000,47,True,8192
DQNAgent,sweep_c56,10,0.02280564550310369,0.0018484828388633397,0.0005845415986542165,0.019878739491105,0.0269493702799081,0.0225298851728439,0.022015398833900676,0.02312138816341755,DQNAgent,,0.99,128317.0,0.0292826,0.863073,,,0.382318,11.3474,,,512.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,4,0,1000000,27,True,8
DQNAgent,sweep_c63,10,0.02183282431215043,0.0020595737144258014,0.000651294394659872,0.0193875525146722,0.0248015876859426,0.0209637908264994,0.020285109989344997,0.0237610484473407,DQNAgent,,0.99,332384.0,0.0396903,0.680619,,,0.470312,1.90039,,,64.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,0,0,1000000,17,True,512
DQNAgent,sweep_c35,10,0.020704654324799714,0.007440944944659956,0.0023530333969041016,0.0127223934978246,0.0392654798924922,0.0192460361868143,0.0162440126296132,0.0219324883073568,DQNAgent,,0.99,80342.0,0.0641337,0.564622,,,1.47447e-05,14.8315,,,128.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,1,0,1000000,37,True,2048
DQNAgent,sweep_c70,10,0.02035661693662399,0.0013171493569246403,0.0004165191986507937,0.0174060072749853,0.0220456793904304,0.0206087930127978,0.0199195956811308,0.0211376142688095,DQNAgent,,0.99,190413.0,0.0383384,0.947233,,,0.401659,1.83067,,,64.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,8,0,1000000,41,True,4096
DRMAgent,sweep_c41,10,0.019568170281127048,0.025107903379942884,0.007939816195205953,0.0028973922599107,0.0629411786794662,0.00519157457165415,0.004543756018392675,0.0306660390924662,DRMAgent,,0.99,,,,5.0,254.0,0.0832575,9.56247,1.0,0.01,8192.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,3,0,1000000,1,True,4096
DQNAgent,sweep_c28,10,0.01884836480021473,0.0022927797619499424,0.0007250406220900477,0.0156265553086996,0.0219594594091177,0.0184945231303572,0.017309425864368625,0.0210403413511812,DQNAgent,,0.99,326340.0,0.0315969,0.80295,,,0.045837,0.713924,,,64.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,2,0,1000000,38,True,64
DQNAgent,sweep_c83,10,0.018125263229012444,0.0014059033657005384,0.0004445856805710348,0.0157104507088661,0.0207403004169464,0.0181727912276983,0.017328302841633475,0.01842748001217835,DQNAgent,,0.99,185603.0,0.0258292,0.888321,,,1.99057e-05,14.9206,,,2048.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,8,0,1000000,40,True,4096
DQNAgent,sweep_c6,10,0.017885967995971398,0.009661699694485932,0.0030552977103128517,0.0081779193133115,0.0376725830137729,0.01472830167040225,0.0126624226104468,0.0208201264031231,DQNAgent,,0.99,313626.0,0.0454258,0.711332,,,0.00363629,4.824,,,4096.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,256,1,0,0,1000000,12,True,8
DQNAgent,sweep_c41,10,0.01673040501773352,0.0034016673065683438,0.0010757016530886215,0.0105672413483262,0.0207609012722969,0.017451339401304652,0.016245773993432425,0.018279981799423625,DQNAgent,,0.99,253818.0,0.165827,0.71903,,,0.00144747,9.15071,,,4096.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,4,0,1000000,43,True,4096
DQNAgent,sweep_c11,10,0.01657226886600252,0.0024949025982311463,0.0007889574750682399,0.0107644768431782,0.0193606037646532,0.017394765280187102,0.015960837248712726,0.0177382356487214,DQNAgent,,0.99,301871.0,0.0116632,0.788369,,,7.31084e-06,9.07234,,,16384.0,2048,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,16,1,0,0,1000000,8,True,1024
DQNAgent,sweep_c89,10,0.01618621451780194,0.005638204977886754,0.0017829569645021433,0.0108663141727447,0.0274366084486246,0.013592225499451101,0.01267525507137175,0.01804119953885665,DQNAgent,,0.99,186316.0,0.132606,0.871322,,,0.0211043,8.90632,,,32768.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,3,0,1000000,40,True,512
DQNAgent,sweep_c29,10,0.01616038167849179,0.00542081150370578,0.0017142111118152547,0.0117483073845505,0.0285573117434978,0.0139862955547869,0.012786391656845775,0.018620405578985776,DQNAgent,,0.99,251643.0,0.0271267,0.683939,,,0.000214039,14.0129,,,512.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,64,1,7,0,1000000,34,True,32
DRMAgent,sweep_c47,10,0.01579065806872671,0.014100524852551713,0.004458977473787331,0.0002999700082,0.0377023294568061,0.0152217084541916,0.0023455950577044252,0.0224990984424948,DRMAgent,,0.99,,,,5.0,11.0,0.0235878,7.65218,1.0,0.01,1024.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,9,0,1000000,5,True,32
DQNAgent,sweep_c73,10,0.01574632534757252,0.0018740802448024261,0.00059263620915016,0.0131526505574584,0.0189936347305774,0.0151854753494262,0.014861105242744074,0.017059709876775676,DQNAgent,,0.99,205229.0,0.155528,0.572213,,,0.0456596,11.9542,,,512.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,7,0,1000000,38,True,128
DQNAgent,sweep_c34,10,0.01568319424986833,0.012741724550476992,0.004029287089799237,0.0064857313409447,0.0460287928581237,0.00976659683510655,0.00817878334783015,0.016737159341573625,DQNAgent,,0.99,209642.0,0.0149846,0.773845,,,0.000463346,3.18776,,,1024.0,1024,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,128,1,0,0,1000000,40,True,4
DQNAgent,sweep_c60,10,0.01545344674959773,0.0026588124953975663,0.0008407903356772265,0.0113557130098342,0.0183750502765178,0.01600794494152065,0.013414287474006348,0.017786198295652825,DQNAgent,,0.99,222094.0,0.0187858,0.949788,,,0.0140443,2.70358,,,4096.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,512,1,8,0,1000000,34,True,64
DQNAgent,sweep_c65,10,0.014908912964165171,0.0034627797355063655,0.0010950270999675548,0.0114564653486013,0.0211330484598875,0.013332482893019849,0.012596774846315325,0.01749479537829755,DQNAgent,,0.99,451601.0,0.0149477,0.673547,,,3.54391e-05,13.3714,,,512.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",0,0,100,32,1,1,0,1000000,27,True,32
