agent_class,group,n_seeds,mean,std,sem,min,max,median,q25,q75,param_agent_class,param_agent_discount,param_agent_grid_size,param_agent_known_threshold,param_agent_learning_rate,param_agent_max_grad_norm,param_agent_min_visits,param_agent_num_iters,param_agent_r_max,param_agent_target_update_freq,param_agent_use_vmax,param_agent_v_max,param_agent_vmax,param_buffer_buffer_size,param_buffer_class,param_buffer_obs_shape,param_checkpoint_freq,param_eval_episodes,param_evaluate_every,param_max_episode_steps,param_minibatch_size,param_num_minibatches,param_seed,param_train_episodes,param_train_steps,param_update_frequency,param_use_steps,param_warmup_steps
RMaxNFQAgent,sweep_c146,5,0.9042693376541138,0.031003586578706725,0.013865225427257674,0.8575719594955444,0.9275861978530884,0.922311007976532,0.8871800303459167,0.9266974925994872,RMaxNFQAgent,0.99,5,,1.93503e-05,6.87002,334.0,32.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,1,0,1000000,8,True,4
DRMAgent,sweep_c14,5,0.903291380405426,0.013427784117693239,0.006005087614870824,0.8858309984207153,0.9164224863052368,0.9062317609786988,0.8931617736816406,0.9148098826408386,DRMAgent,0.99,5,487.0,0.000245629,9.06621,,,1.0,1024.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,4,True,2
DRMAgent,sweep_c5,5,0.8942947030067444,0.0045210353603432184,0.0020218684788815386,0.8896529078483582,0.90147465467453,0.8939612507820129,0.891443133354187,0.8949415683746338,DRMAgent,0.99,5,444.0,0.000935791,16.1201,,,1.0,64.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,1,True,2048
DRMAgent,sweep_c125,5,0.8524165749549866,0.04652281033895384,0.020805633284446165,0.7938588261604309,0.90044766664505,0.8689962029457092,0.8131389617919922,0.8856412172317505,DRMAgent,0.99,5,441.0,0.00015568,6.94441,,,1.0,8192.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,1,True,16
DRMAgent,sweep_c94,5,0.8109124660491943,0.14277575217550717,0.0638512574806195,0.5611428618431091,0.9047752618789672,0.8715656995773315,0.8259114623069763,0.8911670446395874,DRMAgent,0.99,5,487.0,1.14004e-05,5.61171,,,1.0,128.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,2,0,1000000,2,True,4096
RMaxNFQAgent,sweep_c19,5,0.7848201751708984,0.02364980602765144,0.010576514786502577,0.7617291212081909,0.8179202079772949,0.7812131643295288,0.7646642327308655,0.7985741496086121,RMaxNFQAgent,0.99,5,,3.32382e-06,19.6201,426.0,19.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,4,0,1000000,2,True,4
DRMAgent,sweep_c117,5,0.7222073435783386,0.07645811457776118,0.034193108325468326,0.5941741466522217,0.7855978608131409,0.7332667708396912,0.7224036455154419,0.7755942940711975,DRMAgent,0.99,5,313.0,4.96133e-05,14.128,,,1.0,128.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,2,0,1000000,4,True,64
RMaxNFQAgent,sweep_c44,5,0.65645989345212,0.4127965766593782,0.18460824125791453,0.0001560830423841,0.9301488399505616,0.9294605255126952,0.4928331077098846,0.9297009110450744,RMaxNFQAgent,0.99,5,,0.000123786,7.09599,47.0,19.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,2,0,1000000,2,True,4
DRMAgent,sweep_c49,5,0.653014798258664,0.37510023753630983,0.1677499259015014,0.0001510744041297,0.9068976640701294,0.833537757396698,0.6737487316131592,0.8507387638092041,DRMAgent,0.99,5,20.0,5.25457e-05,18.4018,,,1.0,256.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,8,True,4096
DRMAgent,sweep_c104,5,0.5796865874784999,0.387591259325284,0.17333608066721684,0.0003076167195104,0.8960341811180115,0.7550170421600342,0.3680320084095001,0.8790420889854431,DRMAgent,0.99,5,294.0,0.000956981,10.6744,,,1.0,512.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,1,0,1000000,16,True,64
RMaxNFQAgent,sweep_c115,5,0.5534047632769216,0.5048950362124809,0.22579592449466504,0.0003075878194067,0.9291264414787292,0.9081377387046814,0.0004904137458652,0.9289616346359252,RMaxNFQAgent,0.99,5,,3.03709e-06,7.5904,95.0,89.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,4,True,512
DRMAgent,sweep_c157,5,0.5439373320652521,0.49495714486186804,0.22135156437206951,8.712719863979146e-05,0.9123241305351256,0.8940754532814026,0.0035017014015465,0.909698247909546,DRMAgent,0.99,5,121.0,0.000779604,14.7364,,,1.0,256.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,1,0,1000000,4,True,4096
DRMAgent,sweep_c95,5,0.5260520397307118,0.47838270454511334,0.2139392493246142,8.31329234642908e-05,0.9114438891410828,0.8318718075752258,0.0057940930128097,0.8810672760009766,DRMAgent,0.99,5,360.0,0.000348881,3.78908,,,1.0,4096.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,2,True,8
RMaxNFQAgent,sweep_c2,5,0.5189057184383273,0.4048870612631601,0.18107099843890956,0.0083361929282546,0.92611163854599,0.4821948707103729,0.2587323188781738,0.9191535711288452,RMaxNFQAgent,0.99,5,,6.21894e-06,15.2382,71.0,129.0,,,,,1.0,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,3,0,1000000,16,True,4
DRMAgent,sweep_c136,5,0.5015201848938886,0.4493033120909372,0.20093454967022775,5.696015796274878e-05,0.898776650428772,0.7649634480476379,0.0243246983736753,0.8194791674613953,DRMAgent,0.99,5,266.0,5.65638e-05,4.7487,,,1.0,2048.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,4,0,1000000,4,True,512
RMaxNFQAgent,sweep_c79,5,0.46267200988149854,0.4226729041243997,0.18902506917388176,0.0,0.7970808148384094,0.7506189346313477,4.298893691156991e-05,0.765617311000824,RMaxNFQAgent,0.99,5,,2.28347e-06,15.5895,212.0,16.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,8,True,1
DRMAgent,sweep_c70,5,0.4522269666194916,0.14683072697413452,0.06566469733997535,0.2757863700389862,0.6027458310127258,0.5098413228988647,0.3167390823364258,0.5560222268104553,DRMAgent,0.99,5,42.0,0.00689455,16.2247,,,1.0,256.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,4,0,1000000,1,True,512
DRMAgent,sweep_c22,5,0.42616229206323625,0.3734250348567413,0.16700075248798038,0.0026621706783771,0.7592679262161255,0.6662828922271729,0.0361750908195972,0.6664233803749084,DRMAgent,0.99,5,332.0,5.19686e-05,3.68833,,,1.0,4096.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,1,True,512
RMaxNFQAgent,sweep_c123,5,0.4044186929015268,0.48303550613996626,0.2160200454549963,5.696015796274878e-05,0.9287073612213136,0.163916140794754,0.001135867438279,0.9282771348953248,RMaxNFQAgent,0.99,5,,1.17539e-05,5.3999,103.0,155.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,8,True,16
DRMAgent,sweep_c46,5,0.3780073031783104,0.17790320867810178,0.0795607336039132,0.070931576192379,0.49680095911026,0.4689581096172333,0.3757708966732025,0.4775749742984772,DRMAgent,0.99,5,245.0,0.014562,6.22681,,,1.0,64.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,1,True,16
RMaxNFQAgent,sweep_c143,5,0.37561861127614976,0.39074674849850644,0.17474725832593485,0.007929153740406,0.9274981617927552,0.2625941634178161,0.0610566586256027,0.6190149188041687,RMaxNFQAgent,0.99,5,,1.65273e-06,15.0679,371.0,128.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,2,0,1000000,2,True,16
DRMAgent,sweep_c91,5,0.3600905601750128,0.4929699974091421,0.22046288501494737,0.0,0.9041954278945924,0.0002078817924484,3.92711372114718e-05,0.8960102200508118,DRMAgent,0.99,5,282.0,0.00023716,11.8624,,,1.0,256.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,4,True,2
DRMAgent,sweep_c25,5,0.3492769207121455,0.47695751976500467,0.21330188731484997,4.998374060960487e-05,0.9228509664535522,0.0034024813212454,0.0026134825311601,0.8174676895141602,DRMAgent,0.99,5,83.0,8.92954e-05,2.43254,,,1.0,1024.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,1,0,1000000,2,True,1
DRMAgent,sweep_c184,5,0.3477132037471165,0.477702720439216,0.21363515118773305,0.0,0.9259234070777892,0.0001549832668388,9.134047286352144e-05,0.8123962879180908,DRMAgent,0.99,5,444.0,5.55191e-05,3.34194,,,1.0,64.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,2048
RMaxNFQAgent,sweep_c183,5,0.346325953444466,0.47477104275760845,0.21232406507089432,8.826020348351449e-05,0.9059046506881714,0.0004340933519415,0.0001724361354717,0.8250303268432617,RMaxNFQAgent,0.99,5,,6.92689e-06,6.46891,443.0,31.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,2,True,128
RMaxNFQAgent,sweep_c116,5,0.3445870625961106,0.4717047003978953,0.2109527550791732,0.000362067046808,0.9015544056892396,0.0012981959152966,0.0006236022454686,0.8190970420837402,RMaxNFQAgent,0.99,5,,3.11673e-06,10.4863,444.0,146.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,2,0,1000000,8,True,1
DRMAgent,sweep_c86,5,0.3365017200529109,0.4582537802148568,0.20493732070133358,0.0003013538953382,0.9013234376907348,0.0094428369775414,0.0009352453635074,0.7705057263374329,DRMAgent,0.99,5,58.0,0.000520792,2.69014,,,1.0,1024.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,4,True,128
DRMAgent,sweep_c187,5,0.3135342961162678,0.42994637630023724,0.192277864817407,0.0,0.8191923499107361,0.0001510744041297,9.134047286352144e-05,0.7482367157936096,DRMAgent,0.99,5,134.0,7.39452e-05,15.6684,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,2,True,4096
DRMAgent,sweep_c27,5,0.3016138240695,0.25572118113308445,0.1143619888600227,0.0344755053520202,0.6262022256851196,0.3875714838504791,0.0466326102614402,0.4131872951984405,DRMAgent,0.99,5,429.0,0.00559416,11.2559,,,1.0,256.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,32
RMaxNFQAgent,sweep_c83,5,0.2543427312863059,0.3448589461696675,0.15422560925686343,0.0002224288182333,0.710945725440979,0.0181046016514301,0.0007863733335398,0.5416545271873474,RMaxNFQAgent,0.99,5,,1.09887e-06,13.9446,188.0,120.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,1,0,1000000,8,True,2
DRMAgent,sweep_c119,5,0.23557098635938017,0.3682793602785422,0.16469953685859123,0.0014547755708917,0.8805958032608032,0.1111824661493301,0.0053283288143575,0.1792935580015182,DRMAgent,0.99,5,233.0,0.000621794,4.38685,,,1.0,8192.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,16,1,0,0,1000000,1,True,1
DRMAgent,sweep_c0,5,0.23304538616212084,0.3160037230158095,0.14132116116127297,0.0002461974218022,0.6505391597747803,0.016567314043641,0.0003722008259501,0.4975020587444305,DRMAgent,0.99,5,433.0,0.000156856,0.905639,,,1.0,4096.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,8,True,4096
RMaxNFQAgent,sweep_c16,5,0.21325349854305387,0.4034745172345591,0.18043928954507693,0.0,0.9304747581481934,0.0206136479973793,0.0041540288366377,0.1110250577330589,RMaxNFQAgent,0.99,5,,3.50459e-05,4.79898,361.0,88.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,2,0,1000000,1,True,2
RMaxNFQAgent,sweep_c186,5,0.1986178176244721,0.4030323884398505,0.18024156353712123,0.0,0.9174032211303712,0.0013693816727027,0.0011471570469439,0.0731693282723426,RMaxNFQAgent,0.99,5,,2.96394e-06,3.90129,286.0,136.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,3,0,1000000,4,True,2048
DRMAgent,sweep_c177,5,0.18041650776940513,0.4033300621713416,0.18037468727686723,0.0,0.9019152522087096,5.696015796274878e-05,0.0,0.0001103264803532,DRMAgent,0.99,5,325.0,0.000177674,5.12844,,,1.0,1024.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,4,True,2
RMaxNFQAgent,sweep_c197,5,0.18037668643519283,0.40322010988939877,0.18032551512152617,0.0,0.901678740978241,9.134047286352144e-05,0.0,0.0001133507248596,RMaxNFQAgent,0.99,5,,0.000109145,1.01064,63.0,11.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,2,0,1000000,16,True,2048
DRMAgent,sweep_c89,5,0.17930698978889262,0.40031990348222196,0.1790285033864806,0.0001510744041297,0.8954209685325623,0.0002438210503896,0.0002335855970159,0.0004854993603657,DRMAgent,0.99,5,261.0,2.42064e-05,5.89208,,,1.0,256.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,4,0,1000000,1,True,8192
RMaxNFQAgent,sweep_c126,5,0.1781483962680795,0.24483691408191724,0.10949439665768848,9.603321814211084e-05,0.4872850775718689,0.0011404985561966,0.0009526944486424,0.4012676775455475,RMaxNFQAgent,0.99,5,,3.07554e-06,2.42524,123.0,79.0,,,,,1.0,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,8,True,512
DRMAgent,sweep_c185,5,0.1729474568433943,0.3285272959928219,0.14692187326082878,0.0,0.7546191811561584,0.0012928552459925,9.134047286352144e-05,0.108733907341957,DRMAgent,0.99,5,422.0,0.0009146,13.8547,,,1.0,16384.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,2,0,1000000,8,True,4
RMaxNFQAgent,sweep_c192,5,0.17091736197471616,0.10186277807665652,0.04555441923127585,0.0532107055187225,0.2897351086139679,0.1859112381935119,0.0816950350999832,0.2440347224473953,RMaxNFQAgent,0.99,5,,0.000142752,19.7513,185.0,61.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,0,0,1000000,1,True,4
DRMAgent,sweep_c172,5,0.16890492209349753,0.37740911054996823,0.16878248530349238,0.0,0.8440348505973816,0.0001510744041297,0.0001444310619262,0.0001942544040502,DRMAgent,0.99,5,185.0,0.000441638,11.2758,,,1.0,64.0,True,1.0,,32768,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,3,0,1000000,16,True,4096
DRMAgent,sweep_c115,5,0.1655373467132449,0.3700484011065706,0.16549067596788006,0.0,0.82750004529953,8.925487782107666e-05,0.0,9.743338887346908e-05,DRMAgent,0.99,5,374.0,1.79756e-05,8.84151,,,1.0,512.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,4,0,1000000,1,True,64
DRMAgent,sweep_c39,5,0.14873517976448053,0.33142546378631305,0.14821797330011816,0.0,0.7416051626205444,5.696015796274878e-05,3.92711372114718e-05,0.0019745049066841,DRMAgent,0.99,5,406.0,4.56902e-06,2.75507,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,4,0,1000000,4,True,2
DRMAgent,sweep_c6,5,0.14060741859721013,0.30575290446056635,0.136736855738365,0.0008707570959813,0.6875372529029846,0.005805377382785,0.0020965209696441,0.0067271846346557,DRMAgent,0.99,5,431.0,0.000187449,12.2768,,,1.0,64.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,2,0,1000000,4,True,2048
DRMAgent,sweep_c75,5,0.13879321269996578,0.31016729009791494,0.13871102901116703,0.0,0.6936373114585876,6.235257023945451e-05,5.696015796274878e-05,0.0002094393130391,DRMAgent,0.99,5,435.0,5.30141e-06,16.0069,,,1.0,4096.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,1,True,256
DRMAgent,sweep_c11,5,0.12560737894382326,0.2382711253673383,0.10655808667934859,0.0009317154763266,0.5489881038665771,0.0071099940687417,0.003737018443644,0.0672700628638267,DRMAgent,0.99,5,149.0,1.11651e-05,0.756151,,,1.0,256.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,64,1,4,0,1000000,8,True,2
DRMAgent,sweep_c139,5,0.12152318384032693,0.2705025301789336,0.12097240911315678,0.0001691604556981,0.6054125428199768,0.0007092950982041,0.0003979229659307,0.0009269978618249,DRMAgent,0.99,5,392.0,1.50266e-05,11.433,,,1.0,8192.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,0,0,1000000,2,True,2048
DRMAgent,sweep_c36,5,0.11530654229281934,0.25741156452605146,0.1151179512949649,0.0,0.5757781267166138,9.393315121997148e-05,3.92711372114718e-05,0.0006213804590515,DRMAgent,0.99,5,2.0,1.64767e-05,19.6069,,,1.0,64.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,1,0,1000000,16,True,2
RMaxNFQAgent,sweep_c124,5,0.11180166198028012,0.08050363592545152,0.03600232047304076,9.743338887346908e-05,0.2228063493967056,0.1118251830339431,0.088441178202629,0.1358381658792495,RMaxNFQAgent,0.99,5,,0.000558967,14.3934,446.0,23.0,,,,,1.0,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,1,True,1
DRMAgent,sweep_c155,5,0.10318114801193586,0.23048358595101176,0.10307539317687556,0.0,0.5154826641082764,0.0001290641666855,0.0,0.0002940117847174,DRMAgent,0.99,5,309.0,1.69136e-06,16.1373,,,1.0,2048.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,1,True,1024
DRMAgent,sweep_c146,5,0.07321517318487163,0.04227508510491029,0.018905992809833648,0.0257645472884178,0.1174283772706985,0.0759171098470687,0.0351754873991012,0.1117903441190719,DRMAgent,0.99,5,177.0,0.00671958,0.437833,,,1.0,1024.0,True,1.0,,65536,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,1,True,2048
RMaxNFQAgent,sweep_c184,5,0.06982206925749775,0.01991669535648301,0.008907016940850084,0.0539772324264049,0.0924890860915184,0.0571801364421844,0.0547723621129989,0.0906915292143821,RMaxNFQAgent,0.99,5,,0.0104606,15.3993,366.0,24.0,,,,,1.0,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,0,0,1000000,1,True,8192
RMaxNFQAgent,sweep_c53,5,0.061401418596506066,0.0007643648596808496,0.0003418343571716936,0.0607672967016696,0.0627266243100166,0.0611338764429092,0.0610962100327014,0.0612830854952335,RMaxNFQAgent,0.99,5,,0.0268331,4.24293,220.0,59.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,1,True,256
DRMAgent,sweep_c138,5,0.057677205651998444,0.01449225805111724,0.006481134829953354,0.0355811342597007,0.075813703238964,0.0585979297757148,0.0562412776052951,0.0621519833803176,DRMAgent,0.99,5,13.0,0.0424169,3.18934,,,1.0,4096.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,256,1,3,0,1000000,1,True,4
RMaxNFQAgent,sweep_c193,5,0.05176595672965049,0.003501860171691493,0.0015660794783202525,0.046582393348217,0.0559248402714729,0.0514688417315483,0.0510260313749313,0.0538276769220829,RMaxNFQAgent,0.99,5,,0.0151928,7.08884,9.0,99.0,,,,,1.0,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,1,True,2048
DRMAgent,sweep_c195,5,0.03819175888784226,0.02799499353452381,0.012519741714572468,0.0038702508900314,0.0672258362174034,0.0278273336589336,0.0249936114996671,0.0670417621731758,DRMAgent,0.99,5,407.0,0.011323,18.3762,,,1.0,2048.0,True,1.0,,4096,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,1,True,128
RMaxNFQAgent,sweep_c32,2,0.03818420134484765,0.0007462705389800741,0.0005276929587125501,0.0376565083861351,0.0387118943035602,0.03818420134484765,0.037920354865491376,0.038448047824203926,RMaxNFQAgent,0.99,5,,0.00999323,15.5576,214.0,24.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,1,0,1000000,1,True,16
DRMAgent,sweep_c84,5,0.036871400475501956,0.0018533347421915431,0.0008288364937204675,0.0351669825613498,0.0398448705673217,0.036696370691061,0.0354986302554607,0.0371501483023166,DRMAgent,0.99,5,306.0,0.123498,0.164319,,,1.0,512.0,True,1.0,,131072,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,512,1,0,0,1000000,1,True,2048
DRMAgent,sweep_c130,5,0.03635272234678264,0.006308306652897708,0.002821160499758689,0.0259538926184177,0.0416564345359802,0.0385733768343925,0.0351582877337932,0.0404216200113296,DRMAgent,0.99,5,66.0,0.0616241,18.6958,,,1.0,1024.0,True,1.0,,16384,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,3,0,1000000,1,True,256
RMaxNFQAgent,sweep_c151,5,0.028132819384336417,0.0019663225148198395,0.0008793661617650997,0.0253746025264263,0.0306318625807762,0.0281533244997262,0.027362260967493,0.0291420463472604,RMaxNFQAgent,0.99,5,,0.0149322,2.05312,75.0,122.0,,,,,1.0,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,32,1,4,0,1000000,1,True,4096
DRMAgent,sweep_c176,5,0.026630913931876377,0.012631039661910875,0.0056487726621057355,0.0041066114790737,0.0334034450352191,0.0315180756151676,0.0310490559786558,0.0330773815512657,DRMAgent,0.99,5,261.0,0.125993,19.1643,,,1.0,128.0,True,1.0,,8192,FlatteningReplayBuffer,"(5, 5, 3)",,0,0,100,128,1,0,0,1000000,1,True,64
